FileName,ed_frame,es_frame,ed_area,es_area,area_ratio,n_traced,geometry_version
0X7B5573AAB7FF0B,51,67,1237.524,614.008,0.4962,2,echonet_dynamic_no_long_axis_v1
0X7B58E92EA5E26F04,29,43,1102.598,638.942,0.5795,2,echonet_dynamic_no_long_axis_v1
0X7B594349510CCAE4,104,122,1190.657,743.125,0.6241,2,echonet_dynamic_no_long_axis_v1
0X7B5A055AF729EDF2,40,55,1830.199,1067.343,0.5832,2,echonet_dynamic_no_long_axis_v1
0X7B5A83BBE8DB9B19,57,76,1252.945,672.979,0.5371,2,echonet_dynamic_no_long_axis_v1
0X7B5BD31A9B927EA9,54,71,2115.243,1530.92,0.7238,2,echonet_dynamic_no_long_axis_v1
0X7B64C66425F826C9,47,66,1063.872,623.288,0.5859,2,echonet_dynamic_no_long_axis_v1
0X7B67867A2E9C59E9,100,119,1266.917,707.441,0.5584,2,echonet_dynamic_no_long_axis_v1
0X7B6C5217AFE9F3C1,36,47,1039.038,521.153,0.5016,2,echonet_dynamic_no_long_axis_v1
0X7B6F98E0BA891F6D,50,68,1555.984,915.408,0.5883,2,echonet_dynamic_no_long_axis_v1
0X7B73DF444BEF7269,50,68,1600.731,1203.09,0.7516,2,echonet_dynamic_no_long_axis_v1
0X7B75B05FC679E58E,48,67,1425.694,820.346,0.5754,2,echonet_dynamic_no_long_axis_v1
0X7B76CB1D495CDC4A,134,150,2051.454,1334.155,0.6503,2,echonet_dynamic_no_long_axis_v1
0X7B782548CD60DD17,49,64,1502.255,922.188,0.6139,2,echonet_dynamic_no_long_axis_v1
0X7B7DCCB4D78CD5BD,79,90,855.955,448.787,0.5243,2,echonet_dynamic_no_long_axis_v1
0X7B7ECB319911B032,61,83,1592.71,1071.234,0.6726,2,echonet_dynamic_no_long_axis_v1
0X7B82FDB13CF2CE3,56,74,983.709,522.785,0.5314,2,echonet_dynamic_no_long_axis_v1
0X7B8526A405DEB964,58,79,1707.531,1306.878,0.7654,2,echonet_dynamic_no_long_axis_v1
0X7B8F542F991D908F,86,99,1545.517,929.291,0.6013,2,echonet_dynamic_no_long_axis_v1
0X7B91BB399D1EF0E0,72,80,2581.178,1300.619,0.5039,2,echonet_dynamic_no_long_axis_v1
0X7B93FAE7841C1826,164,184,914.213,462.778,0.5062,2,echonet_dynamic_no_long_axis_v1
0X7B96EB2565E5E0F7,2,13,710.071,346.661,0.4882,2,echonet_dynamic_no_long_axis_v1
0X7B982CE3A8C024F4,88,104,1680.12,961.836,0.5725,2,echonet_dynamic_no_long_axis_v1
0X7B9A154FC4B9A975,46,71,3828.082,2143.602,0.56,2,echonet_dynamic_no_long_axis_v1
0X7B9BCBCF1AC67C22,28,48,1043.288,584.492,0.5602,2,echonet_dynamic_no_long_axis_v1
0X7B9D5C68AB322E27,78,97,1024.174,531.898,0.5193,2,echonet_dynamic_no_long_axis_v1
0X7BA1B13AB4EC602D,40,55,2163.965,1896.139,0.8762,2,echonet_dynamic_no_long_axis_v1
0X7BA58229FCBA50B3,53,66,1372.814,789.113,0.5748,2,echonet_dynamic_no_long_axis_v1
0X7BA58F095A0EDE7E,58,79,951.511,503.922,0.5296,2,echonet_dynamic_no_long_axis_v1
0X7BA9FD251A48D45B,96,112,1253.79,907.911,0.7241,2,echonet_dynamic_no_long_axis_v1
0X7BB1CB83B94EB317,133,152,1389.494,835.414,0.6012,2,echonet_dynamic_no_long_axis_v1
0X7BC38D46D3D3750C,61,77,1634.553,1414.41,0.8653,2,echonet_dynamic_no_long_axis_v1
0X7BC3BD3B6AA3AFD,51,68,1327.781,674.946,0.5083,2,echonet_dynamic_no_long_axis_v1
0X7BC5E5DDF9DBE9F1,54,67,1397.685,1142.305,0.8173,2,echonet_dynamic_no_long_axis_v1
0X7BC611E29496FD3E,38,54,1435.603,919.792,0.6407,2,echonet_dynamic_no_long_axis_v1
0X7BC859C176E9E6DB,73,95,1704.951,902.938,0.5296,2,echonet_dynamic_no_long_axis_v1
0X7BC908B49BFFD76D,56,69,581.162,370.343,0.6372,2,echonet_dynamic_no_long_axis_v1
0X7BCC548D2F2EEEE5,58,73,1040.31,564.186,0.5423,2,echonet_dynamic_no_long_axis_v1
0X7BCDD67EB4F5945E,59,82,1001.556,597.46,0.5965,2,echonet_dynamic_no_long_axis_v1
0X7BCEF24F83447FFE,3,21,2672.403,1799.14,0.6732,2,echonet_dynamic_no_long_axis_v1
0X7BCEF35CEC8302A4,3,16,1866.969,1093.694,0.5858,2,echonet_dynamic_no_long_axis_v1
0X7BD00517B6ED440D,68,96,1262.075,652.806,0.5172,2,echonet_dynamic_no_long_axis_v1
0X7BD009AA7B30A5D8,112,131,1347.789,820.215,0.6086,2,echonet_dynamic_no_long_axis_v1
0X7BD1EFE780ACD70B,54,69,803.999,416.319,0.5178,2,echonet_dynamic_no_long_axis_v1
0X7BD38A944FB7D285,34,46,685.739,458.223,0.6682,2,echonet_dynamic_no_long_axis_v1
0X7BD3D2A65C18A4CA,146,161,702.887,418.416,0.5953,2,echonet_dynamic_no_long_axis_v1
0X7BD51A04F3D1AF7,52,72,1757.932,1415.463,0.8052,2,echonet_dynamic_no_long_axis_v1
0X7BD6977487C29ECF,114,136,1165.406,872.459,0.7486,2,echonet_dynamic_no_long_axis_v1
0X7BD7893522AEAB1E,95,110,1495.382,718.041,0.4802,2,echonet_dynamic_no_long_axis_v1
0X7BE4A633CA420375,45,65,1576.155,1220.554,0.7744,2,echonet_dynamic_no_long_axis_v1
0X7BE6BA90FB9BC4C6,36,48,991.466,562.1,0.5669,2,echonet_dynamic_no_long_axis_v1
0X7BE93FB0FD83D91D,101,117,1883.855,1163.482,0.6176,2,echonet_dynamic_no_long_axis_v1
0X7BECA917CA87A9DA,111,129,1105.508,650.943,0.5888,2,echonet_dynamic_no_long_axis_v1
0X7BED18C482386E18,40,56,758.665,360.936,0.4758,2,echonet_dynamic_no_long_axis_v1
0X7BF746EB936C65BE,25,35,1400.203,812.952,0.5806,2,echonet_dynamic_no_long_axis_v1
0X7BFEEBCCC38DB440,115,130,1108.289,836.872,0.7551,2,echonet_dynamic_no_long_axis_v1
0X7BFFFB7899AF3782,35,53,1532.592,1042.302,0.6801,2,echonet_dynamic_no_long_axis_v1
0X7C053B5DB5BAEB83,105,122,1621.095,971.651,0.5994,2,echonet_dynamic_no_long_axis_v1
0X7C076CFBDD1CB990,40,56,1624.621,803.429,0.4945,2,echonet_dynamic_no_long_axis_v1
0X7C084027BD7966B9,0,15,723.093,387.012,0.5352,2,echonet_dynamic_no_long_axis_v1
0X7C0C60C983B89520,136,156,1054.761,621.524,0.5893,2,echonet_dynamic_no_long_axis_v1
0X7C1078ADB86F63B2,40,55,803.016,571.144,0.7112,2,echonet_dynamic_no_long_axis_v1
0X7C10D53910F69D61,51,71,2318.879,1371.359,0.5914,2,echonet_dynamic_no_long_axis_v1
0X7C11A719A3C02AD3,0,16,1699.478,900.69,0.53,2,echonet_dynamic_no_long_axis_v1
0X7C11CAFF545777DC,38,52,962.625,660.924,0.6866,2,echonet_dynamic_no_long_axis_v1
0X7C1277ADCD83E8BA,84,98,1085.946,623.108,0.5738,2,echonet_dynamic_no_long_axis_v1
0X7C1A4682049A9C62,52,69,1323.212,941.702,0.7117,2,echonet_dynamic_no_long_axis_v1
0X7C1B2513F22715C8,75,87,2341.815,1265.537,0.5404,2,echonet_dynamic_no_long_axis_v1
0X7C1B6369CCFFBDDF,95,110,1124.105,640.706,0.57,2,echonet_dynamic_no_long_axis_v1
0X7C1E9F9F4993DFFC,56,70,1437.766,829.074,0.5766,2,echonet_dynamic_no_long_axis_v1
0X7C202E81AFCC7010,37,52,1233.668,718.425,0.5823,2,echonet_dynamic_no_long_axis_v1
0X7C2086652C808B3D,122,147,1198.426,675.315,0.5635,2,echonet_dynamic_no_long_axis_v1
0X7C23C2D126878C83,42,55,1359.606,823.261,0.6055,2,echonet_dynamic_no_long_axis_v1
0X7C2B6DE932E8EB4D,107,124,1176.518,775.629,0.6593,2,echonet_dynamic_no_long_axis_v1
0X7C371BCB4ACF8CFD,132,145,1233.682,695.126,0.5635,2,echonet_dynamic_no_long_axis_v1
0X7C3724DE3C2BBEA6,53,71,1081.637,335.331,0.31,2,echonet_dynamic_no_long_axis_v1
0X7C39285C0277DBB5,78,93,1561.057,967.651,0.6199,2,echonet_dynamic_no_long_axis_v1
0X7C39483D6FC66806,39,55,1289.746,698.468,0.5416,2,echonet_dynamic_no_long_axis_v1
0X7C3A04F6182C79D6,60,80,2156.916,1035.508,0.4801,2,echonet_dynamic_no_long_axis_v1
0X7C3A0715974A7250,49,67,1127.393,548.369,0.4864,2,echonet_dynamic_no_long_axis_v1
0X7C3C3EE6582C429A,153,173,1556.377,782.781,0.503,2,echonet_dynamic_no_long_axis_v1
0X7C3CA2BC6A6EE986,83,109,1125.396,658.588,0.5852,2,echonet_dynamic_no_long_axis_v1
0X7C47EF804F3367E8,52,67,1975.461,1016.02,0.5143,2,echonet_dynamic_no_long_axis_v1
0X7C499024B4A4DA1A,62,80,2118.483,1307.276,0.6171,2,echonet_dynamic_no_long_axis_v1
0X7C54E0438C0F6AB5,42,65,801.09,486.09,0.6068,2,echonet_dynamic_no_long_axis_v1
0X7C567D0F1DAB3620,86,100,1662.296,1031.606,0.6206,2,echonet_dynamic_no_long_axis_v1
0X7C5C65685D6ABC7A,49,66,1320.143,704.48,0.5336,2,echonet_dynamic_no_long_axis_v1
0X7C5CE94A1B662182,46,62,1338.96,821.215,0.6133,2,echonet_dynamic_no_long_axis_v1
0X7C65DA147A4EA7E1,50,72,1584.647,925.252,0.5839,2,echonet_dynamic_no_long_axis_v1
0X7C6A6F5AE74EB074,37,54,1837.746,1140.265,0.6205,2,echonet_dynamic_no_long_axis_v1
0X7C6D2CA9F2B482CF,57,77,1075.494,581.14,0.5403,2,echonet_dynamic_no_long_axis_v1
0X7C6D449DEDF42EE8,74,94,1954.096,1195.945,0.612,2,echonet_dynamic_no_long_axis_v1
0X7C6FB8F7CE82D404,0,14,1840.075,1390.112,0.7555,2,echonet_dynamic_no_long_axis_v1
0X7C6FC9FFABD5BC8D,40,50,1261.857,755.371,0.5986,2,echonet_dynamic_no_long_axis_v1
0X7C6FEF42346665BB,116,135,1525.887,1152.201,0.7551,2,echonet_dynamic_no_long_axis_v1
0X7C7BD92BD4602CAA,88,104,1243.436,861.063,0.6925,2,echonet_dynamic_no_long_axis_v1
0X7C7CB880947C5C5C,46,67,1173.349,960.225,0.8184,2,echonet_dynamic_no_long_axis_v1
0X7C7D65DB11064625,102,119,1622.382,848.271,0.5229,2,echonet_dynamic_no_long_axis_v1
0X7C7EB193BEC5D926,33,49,2283.578,1110.959,0.4865,2,echonet_dynamic_no_long_axis_v1
0X7C7F2E7816DBE8C1,134,149,2003.327,1071.822,0.535,2,echonet_dynamic_no_long_axis_v1
0X7C883F8B60AF5C02,44,60,1456.468,821.019,0.5637,2,echonet_dynamic_no_long_axis_v1
0X7C88FB0DAAC98643,36,50,1056.904,608.0,0.5753,2,echonet_dynamic_no_long_axis_v1
0X7C8C939686F0D276,95,106,2238.849,1826.25,0.8157,2,echonet_dynamic_no_long_axis_v1
0X7C939BD6B4574A80,43,58,1388.962,1019.786,0.7342,2,echonet_dynamic_no_long_axis_v1
0X7C9F6CBD094B0359,50,21,1487.58,854.32,0.5743,2,echonet_dynamic_no_long_axis_v1
0X7CA0A2B5B1F8A134,42,57,1276.03,676.422,0.5301,2,echonet_dynamic_no_long_axis_v1
0X7CA10684E319705F,92,108,1219.022,817.744,0.6708,2,echonet_dynamic_no_long_axis_v1
0X7CA133BB031E0FFD,39,60,1713.381,915.666,0.5344,2,echonet_dynamic_no_long_axis_v1
0X7CA15DC6A1C6DA13,78,95,1419.768,735.799,0.5183,2,echonet_dynamic_no_long_axis_v1
0X7CA9A912598CA322,108,128,4336.902,2518.696,0.5808,2,echonet_dynamic_no_long_axis_v1
0X7CA9F39E5042977C,45,65,621.062,335.624,0.5404,2,echonet_dynamic_no_long_axis_v1
0X7CAE371CDC897CE6,42,48,1258.805,698.087,0.5546,2,echonet_dynamic_no_long_axis_v1
0X7CAE69437044224A,56,78,2046.999,1237.58,0.6046,2,echonet_dynamic_no_long_axis_v1
0X7CB071721715D80F,71,78,2155.585,1825.71,0.847,2,echonet_dynamic_no_long_axis_v1
0X7CB28DF1B556246B,107,123,4198.342,2271.986,0.5412,2,echonet_dynamic_no_long_axis_v1
0X7CB7207DB5849348,44,59,1058.768,603.922,0.5704,2,echonet_dynamic_no_long_axis_v1
0X7CB7C518E22849C0,39,54,991.639,446.072,0.4498,2,echonet_dynamic_no_long_axis_v1
0X7CBAA73896DCFDB9,53,70,1597.854,1282.843,0.8029,2,echonet_dynamic_no_long_axis_v1
0X7CBDDB20A1855D5B,130,147,1020.968,689.802,0.6756,2,echonet_dynamic_no_long_axis_v1
0X7CC04BF5B6684CEE,2,18,1026.902,552.249,0.5378,2,echonet_dynamic_no_long_axis_v1
0X7CCAC8AD825CB21A,30,46,1076.411,598.9,0.5564,2,echonet_dynamic_no_long_axis_v1
0X7CCD7AEC19D4AFE8,43,61,1805.197,963.4,0.5337,2,echonet_dynamic_no_long_axis_v1
0X7CD73F9F79E1F4DE,50,70,2437.081,1331.168,0.5462,2,echonet_dynamic_no_long_axis_v1
0X7CDAB7D00122C00F,36,55,1145.185,923.843,0.8067,2,echonet_dynamic_no_long_axis_v1
0X7CDC48EE66ABB915,62,78,1431.535,765.071,0.5344,2,echonet_dynamic_no_long_axis_v1
0X7CDF036B61A17CC3,53,73,1421.566,788.677,0.5548,2,echonet_dynamic_no_long_axis_v1
0X7CE0D85A16659110,39,54,1055.818,599.846,0.5681,2,echonet_dynamic_no_long_axis_v1
0X7CE3B7D2F8976E7D,44,62,1307.413,685.606,0.5244,2,echonet_dynamic_no_long_axis_v1
0X7CE6275BC5A013A0,54,71,2340.988,1702.923,0.7274,2,echonet_dynamic_no_long_axis_v1
0X7CE6AFF52A6B8670,70,82,1748.976,945.174,0.5404,2,echonet_dynamic_no_long_axis_v1
0X7CE7F41BF99545F6,72,81,1244.882,806.428,0.6478,2,echonet_dynamic_no_long_axis_v1
0X7CE9AAE0242EF73D,87,104,1898.799,1055.393,0.5558,2,echonet_dynamic_no_long_axis_v1
0X7CEA8E5FA8F3FB3F,152,166,1683.016,1242.116,0.738,2,echonet_dynamic_no_long_axis_v1
0X7CEB5315352C1FC9,96,119,2349.531,1826.119,0.7772,2,echonet_dynamic_no_long_axis_v1
0X7CEF57328013C8B6,4,10,941.131,550.15,0.5846,2,echonet_dynamic_no_long_axis_v1
0X7CF265240EBC0648,125,142,1161.147,608.321,0.5239,2,echonet_dynamic_no_long_axis_v1
0X7CF70061E3B47DE6,84,97,1292.285,704.218,0.5449,2,echonet_dynamic_no_long_axis_v1
0X7CFF2E1311F09165,1,14,1106.411,625.808,0.5656,2,echonet_dynamic_no_long_axis_v1
0X7D011309F536A7E0,76,90,1210.154,682.723,0.5642,2,echonet_dynamic_no_long_axis_v1
0X7D01D8A3BF2A3A46,41,57,1656.215,934.513,0.5642,2,echonet_dynamic_no_long_axis_v1
0X7D0223AF4A3B9955,57,77,2794.899,1523.83,0.5452,2,echonet_dynamic_no_long_axis_v1
0X7D06F10AF881B055,90,105,1153.344,697.722,0.605,2,echonet_dynamic_no_long_axis_v1
0X7D0AC305541BEEAA,97,111,1406.361,761.585,0.5415,2,echonet_dynamic_no_long_axis_v1
0X7D0FC6E69A6AD15A,68,84,1720.474,1068.631,0.6211,2,echonet_dynamic_no_long_axis_v1
0X7D1234DED3EAC45,75,89,944.442,448.271,0.4746,2,echonet_dynamic_no_long_axis_v1
0X7D129213628239FA,144,161,2045.562,1225.314,0.599,2,echonet_dynamic_no_long_axis_v1
0X7D131134E996F284,43,58,2585.748,1281.914,0.4958,2,echonet_dynamic_no_long_axis_v1
0X7D1BEA2D8E1CF02E,48,66,892.859,483.603,0.5416,2,echonet_dynamic_no_long_axis_v1
0X7D1E11429C92D9FB,55,74,1220.311,685.31,0.5616,2,echonet_dynamic_no_long_axis_v1
0X7D1F59C70EC5E749,64,87,898.672,542.442,0.6036,2,echonet_dynamic_no_long_axis_v1
0X7D2089086EF49B62,32,45,2714.703,2320.782,0.8549,2,echonet_dynamic_no_long_axis_v1
0X7D2478A652A3B024,46,68,2038.385,1251.266,0.6139,2,echonet_dynamic_no_long_axis_v1
0X7D24D09D4B66FB12,63,81,2391.389,1229.596,0.5142,2,echonet_dynamic_no_long_axis_v1
0X7D25EEAD9C236D01,55,74,1183.643,633.383,0.5351,2,echonet_dynamic_no_long_axis_v1
0X7D263C90CF9FCAB7,41,62,1145.251,682.516,0.596,2,echonet_dynamic_no_long_axis_v1
0X7D2C9FE972A828D3,111,125,996.704,544.547,0.5463,2,echonet_dynamic_no_long_axis_v1
0X7D32BEF617ED61E9,39,55,1111.769,688.196,0.619,2,echonet_dynamic_no_long_axis_v1
0X7D34DA638DFF03C6,76,93,1211.361,686.091,0.5664,2,echonet_dynamic_no_long_axis_v1
0X7D37F4AEEDA7A721,49,64,1135.209,582.251,0.5129,2,echonet_dynamic_no_long_axis_v1
0X7D39012AC4B412BE,95,112,1142.735,666.461,0.5832,2,echonet_dynamic_no_long_axis_v1
0X7D39A36B39114D,3,15,983.198,512.953,0.5217,2,echonet_dynamic_no_long_axis_v1
0X7D3A348B868CFCB2,60,74,3785.584,2162.91,0.5714,2,echonet_dynamic_no_long_axis_v1
0X7D3AA96EF70A00D5,0,17,1447.883,710.695,0.4909,2,echonet_dynamic_no_long_axis_v1
0X7D3CE6662D2113FA,53,63,884.45,501.224,0.5667,2,echonet_dynamic_no_long_axis_v1
0X7D41714643A4524D,81,101,1118.931,627.115,0.5605,2,echonet_dynamic_no_long_axis_v1
0X7D466FE3AC012BBB,56,77,1348.626,793.033,0.588,2,echonet_dynamic_no_long_axis_v1
0X7D469692EDE2EF91,35,45,1818.947,813.978,0.4475,2,echonet_dynamic_no_long_axis_v1
0X7D47E45DC22458A,2,16,1173.294,691.739,0.5896,2,echonet_dynamic_no_long_axis_v1
0X7D4C42BDA9299A46,77,95,1455.558,895.022,0.6149,2,echonet_dynamic_no_long_axis_v1
0X7D4E031123DA9E4F,66,79,704.297,374.607,0.5319,2,echonet_dynamic_no_long_axis_v1
0X7D4E2B016F111A25,94,110,826.849,627.133,0.7585,2,echonet_dynamic_no_long_axis_v1
0X7D52513975CDE18F,32,42,1311.242,773.54,0.5899,2,echonet_dynamic_no_long_axis_v1
0X7D52A5663195DC72,81,98,1399.688,733.812,0.5243,2,echonet_dynamic_no_long_axis_v1
0X7D537B2C2CDCB140,171,184,1005.213,565.481,0.5625,2,echonet_dynamic_no_long_axis_v1
0X7D567F2A870FD8F0,102,117,1179.904,981.996,0.8323,2,echonet_dynamic_no_long_axis_v1
0X7D57150EFE76C557,60,71,893.165,490.81,0.5495,2,echonet_dynamic_no_long_axis_v1
0X7D5A835A93B83445,1,20,2234.63,1236.973,0.5535,2,echonet_dynamic_no_long_axis_v1
0X7D5C2B6F2A436FA1,53,70,1562.014,1154.373,0.739,2,echonet_dynamic_no_long_axis_v1
0X7D61161FC3365FF8,72,86,2211.896,2053.5,0.9284,2,echonet_dynamic_no_long_axis_v1
0X7D63A7259A3897D0,79,105,1757.806,1432.343,0.8148,2,echonet_dynamic_no_long_axis_v1
0X7D687BF5AC8C33FF,26,31,634.082,304.235,0.4798,2,echonet_dynamic_no_long_axis_v1
0X7D6FE68C1C17A7C6,77,99,1094.571,680.292,0.6215,2,echonet_dynamic_no_long_axis_v1
0X7D714831754A6554,38,48,1154.346,644.655,0.5585,2,echonet_dynamic_no_long_axis_v1
0X7D73E6E86837FFD9,69,89,1500.282,962.24,0.6414,2,echonet_dynamic_no_long_axis_v1
0X7D74FC40A9B3DEFE,75,94,1335.65,749.353,0.561,2,echonet_dynamic_no_long_axis_v1
0X7D759A4FA9F2837,21,41,2095.746,1058.71,0.5052,2,echonet_dynamic_no_long_axis_v1
0X7D75B913B4E1EA73,44,62,3753.101,1767.179,0.4709,2,echonet_dynamic_no_long_axis_v1
0X7D78994E4A3FCC6D,5,20,2115.148,1774.707,0.839,2,echonet_dynamic_no_long_axis_v1
0X7D78F3613852C759,46,63,1394.202,873.072,0.6262,2,echonet_dynamic_no_long_axis_v1
0X7D7C468C359E3E07,117,134,927.734,623.743,0.6723,2,echonet_dynamic_no_long_axis_v1
0X7D8600F1074A1731,57,78,2044.412,1157.447,0.5662,2,echonet_dynamic_no_long_axis_v1
0X7D8896D7ABA514A8,105,130,2049.086,1508.162,0.736,2,echonet_dynamic_no_long_axis_v1
0X7D88E00C316BF203,50,64,1293.224,781.296,0.6041,2,echonet_dynamic_no_long_axis_v1
0X7D8ABCFB75E1ADBB,38,57,1665.73,1305.81,0.7839,2,echonet_dynamic_no_long_axis_v1
0X7D8D06DE42E09937,94,109,1496.678,875.547,0.585,2,echonet_dynamic_no_long_axis_v1
0X7D919A10DD368B11,37,55,1947.419,1279.032,0.6568,2,echonet_dynamic_no_long_axis_v1
0X7D94F81C5387DFB9,73,82,1305.129,625.302,0.4791,2,echonet_dynamic_no_long_axis_v1
0X7D99736023C684B0,155,166,1225.398,713.16,0.582,2,echonet_dynamic_no_long_axis_v1
0X7D9F7769029B6B6C,32,42,1028.443,689.16,0.6701,2,echonet_dynamic_no_long_axis_v1
0X7DA2B79E3C7E5531,77,94,2410.672,1134.938,0.4708,2,echonet_dynamic_no_long_axis_v1
0X7DA74EAC9DFC2D5B,54,70,1468.344,848.461,0.5778,2,echonet_dynamic_no_long_axis_v1
0X7DA7FE6D7C38E348,50,68,1118.693,589.951,0.5274,2,echonet_dynamic_no_long_axis_v1
0X7DAE3C83E62D7300,49,65,1437.169,771.28,0.5367,2,echonet_dynamic_no_long_axis_v1
0X7DBCD32E64B1AB22,129,146,1378.421,779.925,0.5658,2,echonet_dynamic_no_long_axis_v1
0X7DBD9306566CBD10,37,54,1279.402,691.53,0.5405,2,echonet_dynamic_no_long_axis_v1
0X7DBEF3FB9A0BCA64,132,149,1308.01,660.314,0.5048,2,echonet_dynamic_no_long_axis_v1
0X7DBEFBE8095593DB,54,69,1428.403,913.544,0.6396,2,echonet_dynamic_no_long_axis_v1
0X7DC0B4B357668325,88,104,1560.566,788.826,0.5055,2,echonet_dynamic_no_long_axis_v1
0X7DC3724BF02AC1D0,84,104,1808.923,1121.352,0.6199,2,echonet_dynamic_no_long_axis_v1
0X7DC3F04A5A3EA2FB,71,84,1470.224,781.482,0.5315,2,echonet_dynamic_no_long_axis_v1
0X7DC7546F7690E198,41,56,822.985,468.892,0.5697,2,echonet_dynamic_no_long_axis_v1
0X7DD0CDE4F55D32BF,0,16,3563.146,2167.986,0.6084,2,echonet_dynamic_no_long_axis_v1
0X7DD29CE777E65CEC,49,62,1479.044,1260.558,0.8523,2,echonet_dynamic_no_long_axis_v1
0X7DD583CBA190CCCA,51,72,1312.904,681.791,0.5193,2,echonet_dynamic_no_long_axis_v1
0X7DDD45D433603256,52,67,1074.837,586.491,0.5457,2,echonet_dynamic_no_long_axis_v1
0X7DDDD231EBB796C1,3,17,982.875,506.014,0.5148,2,echonet_dynamic_no_long_axis_v1
0X7DDF0EC1E66C7415,3,15,991.798,499.893,0.504,2,echonet_dynamic_no_long_axis_v1
0X7DE5F4D17C87F518,52,69,1422.079,756.107,0.5317,2,echonet_dynamic_no_long_axis_v1
0X7DE76E1393920C4C,63,78,2531.418,1919.393,0.7582,2,echonet_dynamic_no_long_axis_v1
0X7DE8489883F940C7,60,77,1966.593,1515.343,0.7705,2,echonet_dynamic_no_long_axis_v1
0X7DE8BF9416439516,49,66,826.336,337.725,0.4087,2,echonet_dynamic_no_long_axis_v1
0X7DE8E63672D26C40,108,125,1196.127,714.66,0.5975,2,echonet_dynamic_no_long_axis_v1
0X7DED63697C8793C1,60,75,1296.134,818.642,0.6316,2,echonet_dynamic_no_long_axis_v1
0X7DEDA8CF84A3A406,3,18,1128.825,605.778,0.5366,2,echonet_dynamic_no_long_axis_v1
0X7DEF57A51BC30923,97,116,1580.676,1161.274,0.7347,2,echonet_dynamic_no_long_axis_v1
0X7DF4117F27AA3D96,106,118,1861.204,1104.589,0.5935,2,echonet_dynamic_no_long_axis_v1
0X7DF4CD457E50176D,71,87,1235.156,650.414,0.5266,2,echonet_dynamic_no_long_axis_v1
0X7DF4F29C9FA848A4,54,71,2145.747,1374.309,0.6405,2,echonet_dynamic_no_long_axis_v1
0X7DF5817CCA22438E,110,129,793.062,414.769,0.523,2,echonet_dynamic_no_long_axis_v1
0X7DF5D27D4C9EAD89,33,48,1646.252,822.703,0.4997,2,echonet_dynamic_no_long_axis_v1
0X7DF70019168CB29B,40,56,1094.921,680.388,0.6214,2,echonet_dynamic_no_long_axis_v1
0X7DFAE6F2089B2594,72,86,1154.433,653.516,0.5661,2,echonet_dynamic_no_long_axis_v1
0X7DFF7BAA1B2E4700,69,84,2701.612,2234.551,0.8271,2,echonet_dynamic_no_long_axis_v1
0X7E0135356970C1A1,79,95,1356.575,776.227,0.5722,2,echonet_dynamic_no_long_axis_v1
0X7E03DC0DBBD76FFE,26,44,1631.807,1030.566,0.6315,2,echonet_dynamic_no_long_axis_v1
0X7E0565C38530F24C,59,73,1566.784,862.421,0.5504,2,echonet_dynamic_no_long_axis_v1
0X7E06DB07314DEC7,39,58,4725.715,2954.463,0.6252,2,echonet_dynamic_no_long_axis_v1
0X7E08C6E04DE8DB0F,0,17,1130.815,910.308,0.805,2,echonet_dynamic_no_long_axis_v1
0X7E09E67C095EA7C0,71,92,645.871,326.951,0.5062,2,echonet_dynamic_no_long_axis_v1
0X7E0ACE153EE2260F,24,34,1121.375,559.984,0.4994,2,echonet_dynamic_no_long_axis_v1
0X7E1023DC25D3B318,85,101,2635.96,1897.737,0.7199,2,echonet_dynamic_no_long_axis_v1
0X7E12D3121940CDF6,42,62,1323.17,810.184,0.6123,2,echonet_dynamic_no_long_axis_v1
0X7E15A2E78B07ADE2,42,55,1384.61,973.251,0.7029,2,echonet_dynamic_no_long_axis_v1
0X7E1703D6C05CEE3F,24,35,1032.225,599.342,0.5806,2,echonet_dynamic_no_long_axis_v1
0X7E17E85D21D4D683,101,120,1582.814,813.061,0.5137,2,echonet_dynamic_no_long_axis_v1
0X7E1B29A2BE138FC,0,16,1506.592,1073.303,0.7124,2,echonet_dynamic_no_long_axis_v1
0X7E1ED32C166D83A8,34,49,1458.116,1191.638,0.8172,2,echonet_dynamic_no_long_axis_v1
0X7E22E4FE22BE624B,19,30,1064.33,578.991,0.544,2,echonet_dynamic_no_long_axis_v1
0X7E236CD4C4C6A4A7,67,86,1665.589,965.48,0.5797,2,echonet_dynamic_no_long_axis_v1
0X7E23FFF51EDA2FA7,150,166,2106.571,1418.697,0.6735,2,echonet_dynamic_no_long_axis_v1
0X7E2437FA9BB9A9BE,3,17,1829.237,913.548,0.4994,2,echonet_dynamic_no_long_axis_v1
0X7E245EA8FCB5B13,128,143,1004.665,636.272,0.6333,2,echonet_dynamic_no_long_axis_v1
0X7E2898BDFAEEFE47,42,60,1880.824,1167.227,0.6206,2,echonet_dynamic_no_long_axis_v1
0X7E2A6FAF7D5669F0,60,70,1018.077,596.408,0.5858,2,echonet_dynamic_no_long_axis_v1
0X7E2CCCD26033DD2A,126,147,1391.753,937.022,0.6733,2,echonet_dynamic_no_long_axis_v1
0X7E2D179960B03654,50,65,1203.949,601.723,0.4998,2,echonet_dynamic_no_long_axis_v1
0X7E2E682CAF764E00,104,119,2260.149,1535.165,0.6792,2,echonet_dynamic_no_long_axis_v1
0X7E2E832595076130,58,75,1305.135,699.533,0.536,2,echonet_dynamic_no_long_axis_v1
